tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1244754666530865152,Josefina Holmes,"@OhioGal10 That pretty much sums it up! He was worried about the stock market taking down his presidency, it’s COVID-19 that’s going to kill it, even Russia cannot control the negative press generated by a fucking moron! https://twitter.com/OhioGal10/status/1241932438168899589 …",https://twitter.com/spiritquestmoon/status/1244754666530865152,2020-03-30 22:33:33,[],COVID,40.5865,-122.3917,REDDING
1244745565574795264,shay_incolor,#Self_Portrait #30MoreDays #Covid_19 #CoronavirusPandemic #HealthcareHeroespic.twitter.com/sImf6PBxqp – at Marquis Care Shasta,https://twitter.com/shay_incolor/status/1244745565574795264,2020-03-30 21:57:23,"['Self_Portrait', '30MoreDays', 'Covid_19', 'CoronavirusPandemic', 'HealthcareHeroespic']",COVID,40.5865,-122.3917,REDDING
1244708086570344448,Vince (pull no punches) Pesce,"I'm putting tapatio hot sauce or cholula on everything...
That aughta kill that COVID-19",https://twitter.com/d1Vinman/status/1244708086570344448,2020-03-30 19:28:28,[],COVID,40.5865,-122.3917,REDDING
1244707309508374533,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," CRUISE SHIP IN TROUBLE WITH COVID-19 PATIENTS, 4 DIE ON BOARD. 

Zaandam cruise ship reports more sick people on board after 4 die and 2 test positive for Covid-19 - CNN https://www.cnn.com/2020/03/30/us/zaandam-cruise-ship-sick-passengers/index.html …",https://twitter.com/ussburns588/status/1244707309508374533,2020-03-30 19:25:22,[],COVID,40.5865,-122.3917,REDDING
1244607225730981888,ChristinaC.,"How do we appropriately transition care for this population?
#COVID19 #Covid_19https://twitter.com/KHNews/status/1244606544794320896 …",https://twitter.com/AgentXTina/status/1244607225730981888,2020-03-30 12:47:40,"['COVID19', 'Covid_19https']",COVID,40.5865,-122.3917,REDDING
1244502326850678785,Destiny-honorable mention,I can be mean sometimes but not wish covid-19 on people mean. Jesus Christ.,https://twitter.com/DizzyTypeBroad/status/1244502326850678785,2020-03-30 05:50:51,[],COVID,40.5865,-122.3917,REDDING
1243655790197497856,🍂Truman Hugh 🍁🍂,"Again, I ask: are we supposed to think Pelosi or any Democrat really cares about this? Is anyone really that desperate to crowd up around trump and watch him take a Sharpie to a piece of paper?

Cast your vote and go home!  Let trump’s brown-nosers subject themselves to COVID19.",https://twitter.com/TrumanHugh/status/1243655790197497856,2020-03-27 21:47:01,[],COVID-19,40.5865,-122.3917,REDDING
1243630017973714949,Jon Lewis,It didn’t take too many days of #socialdistancing to change the vibe at @shastalakecom #coronavirusoutbreak #covid_19 @ Lake Shasta https://www.instagram.com/p/B-P_UJ2JWPJ/?igshid=uu0jre5fi56x …,https://twitter.com/BKJonLewis/status/1243630017973714949,2020-03-27 20:04:36,"['socialdistancing', 'coronavirusoutbreak', 'covid_19']",COVID-19,40.5865,-122.3917,REDDING
1243591197098004482,Destiny-honorable mention,"Y’all, help me @RickyBarcus has found a source for COVID-19 pick up lines  we’ve switched from Dad jokes ",https://twitter.com/DizzyTypeBroad/status/1243591197098004482,2020-03-27 17:30:20,[],COVID-19,40.5865,-122.3917,REDDING
1243587695122640896,Vince (pull no punches) Pesce,"Ready for battle...
I have my N95 under another mask, lead goggles, double hat, scrubs... gonna have a sterile cover gown and gloves.

Hey, COVID-19...
F U C K   Y O U pic.twitter.com/SzvgFINf5m",https://twitter.com/d1Vinman/status/1243587695122640896,2020-03-27 17:16:25,[],COVID-19,40.5865,-122.3917,REDDING
1243655790197497856,🍂Truman Hugh 🍁🍂,"Again, I ask: are we supposed to think Pelosi or any Democrat really cares about this? Is anyone really that desperate to crowd up around trump and watch him take a Sharpie to a piece of paper?

Cast your vote and go home!  Let trump’s brown-nosers subject themselves to COVID19.",https://twitter.com/TrumanHugh/status/1243655790197497856,2020-03-27 21:47:01,[],COVID-19,40.5865,-122.3917,REDDING
1243630017973714949,Jon Lewis,It didn’t take too many days of #socialdistancing to change the vibe at @shastalakecom #coronavirusoutbreak #covid_19 @ Lake Shasta https://www.instagram.com/p/B-P_UJ2JWPJ/?igshid=uu0jre5fi56x …,https://twitter.com/BKJonLewis/status/1243630017973714949,2020-03-27 20:04:36,"['socialdistancing', 'coronavirusoutbreak', 'covid_19']",COVID-19,40.5865,-122.3917,REDDING
1243591197098004482,Destiny-honorable mention,"Y’all, help me @RickyBarcus has found a source for COVID-19 pick up lines  we’ve switched from Dad jokes ",https://twitter.com/DizzyTypeBroad/status/1243591197098004482,2020-03-27 17:30:20,[],COVID-19,40.5865,-122.3917,REDDING
1243587695122640896,Vince (pull no punches) Pesce,"Ready for battle...
I have my N95 under another mask, lead goggles, double hat, scrubs... gonna have a sterile cover gown and gloves.

Hey, COVID-19...
F U C K   Y O U pic.twitter.com/SzvgFINf5m",https://twitter.com/d1Vinman/status/1243587695122640896,2020-03-27 17:16:25,[],COVID-19,40.5865,-122.3917,REDDING
1243969295995957253,MR.WIGGELS,"""Cat tests positive for coronavirus but vets warn that it isn’t necessarily COVID-19""  https://twitter.com/i/events/1243943735118802944 …",https://twitter.com/MR_WIGGELS/status/1243969295995957253,2020-03-28 18:32:46,[],COVID-19,40.5865,-122.3917,REDDING
1243960187570061313,Dr. Nancy,"Do your part! 
.
.
EVERYONE needs to abide! 
.
.
We can do this! 
.
.
#covıd19 #stayhome #shelterinplace #washyourhands #socialdistancing #socialresponsibility #doyourpart #protectyourneighbors @ Redding, California https://www.instagram.com/p/B-SVdWeJuRR/?igshid=1f4y8hyrb8q7h …",https://twitter.com/DrNSuttonPierce/status/1243960187570061313,2020-03-28 17:56:35,"['covıd19', 'stayhome', 'shelterinplace', 'washyourhands', 'socialdistancing', 'socialresponsibility', 'doyourpart', 'protectyourneighbors']",COVID-19,40.5865,-122.3917,REDDING
1243942767228682240,Vince (pull no punches) Pesce,"He wants us to think it's from him.

This is from Congress to offset his criminality negligent response to this COVID-19 pandemic.

This is just another example of his malignantly narcissistic ego needing to be constantly stroked.

It's all completely freudian.

#DontBendTheKneepic.twitter.com/WN61FECFn5",https://twitter.com/d1Vinman/status/1243942767228682240,2020-03-28 16:47:21,['DontBendTheKneepic'],COVID-19,40.5865,-122.3917,REDDING
1243756486624301057,Alainna Faith,"""How to distinguish COVID-19 symptoms from allergies and the common cold""  https://twitter.com/i/events/1243675260076969984 …",https://twitter.com/AlainnaFaith/status/1243756486624301057,2020-03-28 04:27:08,[],COVID-19,40.5865,-122.3917,REDDING
1243969295995957253,MR.WIGGELS,"""Cat tests positive for coronavirus but vets warn that it isn’t necessarily COVID-19""  https://twitter.com/i/events/1243943735118802944 …",https://twitter.com/MR_WIGGELS/status/1243969295995957253,2020-03-28 18:32:46,[],COVID-19,40.5865,-122.3917,REDDING
1243960187570061313,Dr. Nancy,"Do your part! 
.
.
EVERYONE needs to abide! 
.
.
We can do this! 
.
.
#covıd19 #stayhome #shelterinplace #washyourhands #socialdistancing #socialresponsibility #doyourpart #protectyourneighbors @ Redding, California https://www.instagram.com/p/B-SVdWeJuRR/?igshid=1f4y8hyrb8q7h …",https://twitter.com/DrNSuttonPierce/status/1243960187570061313,2020-03-28 17:56:35,"['covıd19', 'stayhome', 'shelterinplace', 'washyourhands', 'socialdistancing', 'socialresponsibility', 'doyourpart', 'protectyourneighbors']",COVID-19,40.5865,-122.3917,REDDING
1243942767228682240,Vince (pull no punches) Pesce,"He wants us to think it's from him.

This is from Congress to offset his criminality negligent response to this COVID-19 pandemic.

This is just another example of his malignantly narcissistic ego needing to be constantly stroked.

It's all completely freudian.

#DontBendTheKneepic.twitter.com/WN61FECFn5",https://twitter.com/d1Vinman/status/1243942767228682240,2020-03-28 16:47:21,['DontBendTheKneepic'],COVID-19,40.5865,-122.3917,REDDING
1243756486624301057,Alainna Faith,"""How to distinguish COVID-19 symptoms from allergies and the common cold""  https://twitter.com/i/events/1243675260076969984 …",https://twitter.com/AlainnaFaith/status/1243756486624301057,2020-03-28 04:27:08,[],COVID-19,40.5865,-122.3917,REDDING
1244409127322808320,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," THAT IS A NEW ONE, COVID19 CAN CAUSE SUICIDE. https://twitter.com/IngrahamAngle/status/1244395024546172935 …",https://twitter.com/ussburns588/status/1244409127322808320,2020-03-29 23:40:30,[],COVID-19,40.5865,-122.3917,REDDING
1244321465396150277,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," PELOSI IS CREEPY AND EVIL. SHE SAYS THIS JUST AFTER SHE 
TRIED TO CREATE HER OWN COVID-19 BILL FILLED WITH PORK THAT HAD NOTHING TO WITH THE VIRUS.

Pelosi says Trump has downplayed severity of coronavirus: 'As the president fiddles, people are dying'

https://www.foxnews.com/politics/pelosi-says-trump-has-downplayed-severity-of-coronavirus-as-the-president-fiddles-people-are-dying …",https://twitter.com/ussburns588/status/1244321465396150277,2020-03-29 17:52:10,[],COVID-19,40.5865,-122.3917,REDDING
1244313711793168385,Josefina Holmes,@GLDNST8 Putin is really enjoying watching Trump eat up the rest of our democracy by lying about COVID-19. These are dangerous times and this is a dangerous man. https://twitter.com/GLDNST8/status/1244098062894546944 …,https://twitter.com/spiritquestmoon/status/1244313711793168385,2020-03-29 17:21:21,[],COVID-19,40.5865,-122.3917,REDDING
1244302132884328449,ramdigihealth,"COVID19 forecast & hospital resource needed by U.S. state. 

https://covid19.healthdata.org/projections 
#covid19 #coronavirus #Covid19Forecast",https://twitter.com/ramdigihealth/status/1244302132884328449,2020-03-29 16:35:21,"['covid19', 'coronavirus', 'Covid19Forecast']",COVID-19,40.5865,-122.3917,REDDING
1244294209164595200,ramdigihealth,"#COVID19 US Forecast at peak of 2nd week of April.
* 64,175 total beds
* 17,309 ICU beds
* Ventilator 19,481
* 81,114 deaths over the next 4 months in the US. 
* Deaths to drop below 10 per day between May 31 & June 6.

#covid19 #coronavirushttp://www.healthdata.org/research-article/forecasting-covid-19-impact-hospital-bed-days-icu-days-ventilator-days-and-deaths …",https://twitter.com/ramdigihealth/status/1244294209164595200,2020-03-29 16:03:51,"['COVID19', 'covid19', 'coronavirushttp']",COVID-19,40.5865,-122.3917,REDDING
1244110156301922306,Tom Crandall,"1st day the of COVID-19 quarantine, we did a family hike, keeping 6ft from others. It was good to get outside, and get ready to stay for as long as it takes.
•
•
Rocky is living his best life now.
•
•
If we all do… https://www.instagram.com/p/B-TZp3DJnIE/?igshid=5brp6qwmtc3k …",https://twitter.com/Tom_Crandall/status/1244110156301922306,2020-03-29 03:52:30,[],COVID-19,40.5865,-122.3917,REDDING
1244409127322808320,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," THAT IS A NEW ONE, COVID19 CAN CAUSE SUICIDE. https://twitter.com/IngrahamAngle/status/1244395024546172935 …",https://twitter.com/ussburns588/status/1244409127322808320,2020-03-29 23:40:30,[],COVID-19,40.5865,-122.3917,REDDING
1244321465396150277,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," PELOSI IS CREEPY AND EVIL. SHE SAYS THIS JUST AFTER SHE 
TRIED TO CREATE HER OWN COVID-19 BILL FILLED WITH PORK THAT HAD NOTHING TO WITH THE VIRUS.

Pelosi says Trump has downplayed severity of coronavirus: 'As the president fiddles, people are dying'

https://www.foxnews.com/politics/pelosi-says-trump-has-downplayed-severity-of-coronavirus-as-the-president-fiddles-people-are-dying …",https://twitter.com/ussburns588/status/1244321465396150277,2020-03-29 17:52:10,[],COVID-19,40.5865,-122.3917,REDDING
1244313711793168385,Josefina Holmes,@GLDNST8 Putin is really enjoying watching Trump eat up the rest of our democracy by lying about COVID-19. These are dangerous times and this is a dangerous man. https://twitter.com/GLDNST8/status/1244098062894546944 …,https://twitter.com/spiritquestmoon/status/1244313711793168385,2020-03-29 17:21:21,[],COVID-19,40.5865,-122.3917,REDDING
1244302132884328449,ramdigihealth,"COVID19 forecast & hospital resource needed by U.S. state. 

https://covid19.healthdata.org/projections 
#covid19 #coronavirus #Covid19Forecast",https://twitter.com/ramdigihealth/status/1244302132884328449,2020-03-29 16:35:21,"['covid19', 'coronavirus', 'Covid19Forecast']",COVID-19,40.5865,-122.3917,REDDING
1244294209164595200,ramdigihealth,"#COVID19 US Forecast at peak of 2nd week of April.
* 64,175 total beds
* 17,309 ICU beds
* Ventilator 19,481
* 81,114 deaths over the next 4 months in the US. 
* Deaths to drop below 10 per day between May 31 & June 6.

#covid19 #coronavirushttp://www.healthdata.org/research-article/forecasting-covid-19-impact-hospital-bed-days-icu-days-ventilator-days-and-deaths …",https://twitter.com/ramdigihealth/status/1244294209164595200,2020-03-29 16:03:51,"['COVID19', 'covid19', 'coronavirushttp']",COVID-19,40.5865,-122.3917,REDDING
1244110156301922306,Tom Crandall,"1st day the of COVID-19 quarantine, we did a family hike, keeping 6ft from others. It was good to get outside, and get ready to stay for as long as it takes.
•
•
Rocky is living his best life now.
•
•
If we all do… https://www.instagram.com/p/B-TZp3DJnIE/?igshid=5brp6qwmtc3k …",https://twitter.com/Tom_Crandall/status/1244110156301922306,2020-03-29 03:52:30,[],COVID-19,40.5865,-122.3917,REDDING
1244762960997707776,Josefina Holmes,"@thedailybeast I pray to God, pun intended, but this Florida sheriff makes an example out of this asshole! They say that they can pray the Gay away and now COVID-19. It is completely irresponsible to gather people in a crowded church for any reason, to glorify the Lord? Idiot! https://twitter.com/thedailybeast/status/1244683237772976128 …",https://twitter.com/spiritquestmoon/status/1244762960997707776,2020-03-30 23:06:31,[],COVID-19,40.5865,-122.3917,REDDING
1244760161769512960,Josefina Holmes,"@lipsoneric Big love to you both! Stay in, drink lots of fluids and get plenty of rest and we will all pray that you make it through this without a broader spectrum of COVID-19. I am staying in, doing my part and praying. Be well! XOXOXO https://twitter.com/lipsoneric/status/1244733061746622466 …",https://twitter.com/spiritquestmoon/status/1244760161769512960,2020-03-30 22:55:23,[],COVID-19,40.5865,-122.3917,REDDING
1244754666530865152,Josefina Holmes,"@OhioGal10 That pretty much sums it up! He was worried about the stock market taking down his presidency, it’s COVID-19 that’s going to kill it, even Russia cannot control the negative press generated by a fucking moron! https://twitter.com/OhioGal10/status/1241932438168899589 …",https://twitter.com/spiritquestmoon/status/1244754666530865152,2020-03-30 22:33:33,[],COVID-19,40.5865,-122.3917,REDDING
1244745565574795264,shay_incolor,#Self_Portrait #30MoreDays #Covid_19 #CoronavirusPandemic #HealthcareHeroespic.twitter.com/sImf6PBxqp – at Marquis Care Shasta,https://twitter.com/shay_incolor/status/1244745565574795264,2020-03-30 21:57:23,"['Self_Portrait', '30MoreDays', 'Covid_19', 'CoronavirusPandemic', 'HealthcareHeroespic']",COVID-19,40.5865,-122.3917,REDDING
1244708086570344448,Vince (pull no punches) Pesce,"I'm putting tapatio hot sauce or cholula on everything...
That aughta kill that COVID-19",https://twitter.com/d1Vinman/status/1244708086570344448,2020-03-30 19:28:28,[],COVID-19,40.5865,-122.3917,REDDING
1244707309508374533,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," CRUISE SHIP IN TROUBLE WITH COVID-19 PATIENTS, 4 DIE ON BOARD. 

Zaandam cruise ship reports more sick people on board after 4 die and 2 test positive for Covid-19 - CNN https://www.cnn.com/2020/03/30/us/zaandam-cruise-ship-sick-passengers/index.html …",https://twitter.com/ussburns588/status/1244707309508374533,2020-03-30 19:25:22,[],COVID-19,40.5865,-122.3917,REDDING
1244607225730981888,ChristinaC.,"How do we appropriately transition care for this population?
#COVID19 #Covid_19 https://twitter.com/KHNews/status/1244606544794320896 …",https://twitter.com/AgentXTina/status/1244607225730981888,2020-03-30 12:47:40,"['COVID19', 'Covid_19']",COVID-19,40.5865,-122.3917,REDDING
1244502326850678785,Destiny-honorable mention,I can be mean sometimes but not wish covid-19 on people mean. Jesus Christ.,https://twitter.com/DizzyTypeBroad/status/1244502326850678785,2020-03-30 05:50:51,[],COVID-19,40.5865,-122.3917,REDDING
1244455112023523328,Doc,So I started waiting for stop lights in GTA today... How’s #Quarantine going for the rest of you? #Covid19,https://twitter.com/3224Beck/status/1244455112023523328,2020-03-30 02:43:14,"['Quarantine', 'Covid19']",COVID-19,40.5865,-122.3917,REDDING
1244762960997707776,Josefina Holmes,"@thedailybeast I pray to God, pun intended, but this Florida sheriff makes an example out of this asshole! They say that they can pray the Gay away and now COVID-19. It is completely irresponsible to gather people in a crowded church for any reason, to glorify the Lord? Idiot! https://twitter.com/thedailybeast/status/1244683237772976128 …",https://twitter.com/spiritquestmoon/status/1244762960997707776,2020-03-30 23:06:31,[],COVID-19,40.5865,-122.3917,REDDING
1244760161769512960,Josefina Holmes,"@lipsoneric Big love to you both! Stay in, drink lots of fluids and get plenty of rest and we will all pray that you make it through this without a broader spectrum of COVID-19. I am staying in, doing my part and praying. Be well! XOXOXO https://twitter.com/lipsoneric/status/1244733061746622466 …",https://twitter.com/spiritquestmoon/status/1244760161769512960,2020-03-30 22:55:23,[],COVID-19,40.5865,-122.3917,REDDING
